theta,h,qv,time,deltheta,delqv,LCL,q_flux_0,T_flux_0,thick,entflux_theta,went,entflux_qv,radcool
285.0,400.0,0.008,0.0,9.399999999999977,-0.004,192.07511843641498,7.417297932519336e-05,0.084,207.92488156358502,-0.016800000000000002,0.0017872340425531962,7.148936170212785e-06,30.0
285.10572999471606,399.8738951809909,0.008099879697622499,0.006944444444444444,9.293513376369901,-0.004099879697622499,180.5393583265058,7.347382144183586e-05,0.0832598900369876,219.33453685448512,-0.01665197800739752,0.001791785015313754,7.346103006789077e-06,30.0
285.210168214655,399.75090837828714,0.00819845315680316,0.013888888888888888,9.18833723561471,-0.00419845315680316,169.44989471740968,7.278380722757123e-05,0.0825288224974148,230.30101366087746,-0.01650576449948296,0.0017963820957186173,7.542026080594506e-06,30.0
285.3133292299555,399.6310579252246,0.008295734292064524,0.020833333333333332,9.084457117595832,-0.004295734292064524,158.7884478192592,7.210283928074169e-05,0.0818066953903114,240.84261010596538,-0.01636133907806228,0.0018010255171298831,7.736727074818082e-06,30.0
285.41522519669064,399.5143594516574,0.00839173471118912,0.027777777777777776,8.981860960019276,-0.004391734711189119,148.53789145201262,7.143083634686953e-05,0.0810934236231655,250.9764679996448,-0.0162186847246331,0.0018057154076228646,7.930223034186343e-06,30.0
285.5158702921666,399.4008315147542,0.008486467951170553,0.034722222222222224,8.880534696921927,-0.004486467951170553,138.6817234526248,7.076770366699949e-05,0.08038890795483383,260.7191080621294,-0.016077781590966768,0.0018104519761112437,8.122534767956491e-06,30.0
285.6152810119788,399.2904953603745,0.008579949763485339,0.041666666666666664,8.780461960183402,-0.004579949763485339,129.2040106262519,7.011333098079598e-05,0.07969303291614824,270.0864847341226,-0.01593860658322965,0.0018152355372081962,8.31368756930686e-06,30.0
285.71347375367475,399.18337210914035,0.008672195805959897,0.04861111111111111,8.681626478980093,-0.0046721958059598966,120.08959925515086,6.946760868347408e-05,0.07900568372427677,279.0937728539895,-0.015801136744855355,0.0018200664107253385,8.503706650759409e-06,30.0
285.81046172371055,399.0794799086198,0.008763218683785188,0.05555555555555555,8.584015155741156,-0.004763218683785188,111.32435895557649,6.883044853869705e-05,0.07832676793402618,287.75512095304333,-0.015665353586805236,0.00182494477264849,8.6926110379554e-06,30.0
285.90625709447943,398.9788359429721,0.008853030012955483,0.0625,8.487615921178417,-0.004853030012955483,102.894908652668,6.820176923450497e-05,0.077656200338644,296.08392729030413,-0.0155312400677288,0.0018298707448548696,8.880417644609888e-06,30.0
286.0008733579947,398.88145864752954,0.008941642671812374,0.06944444444444445,8.392415393890474,-0.004941642671812374,94.78835795866729,6.758148062250673e-05,0.07699388649403716,304.09310068886225,-0.015398777298807433,0.0018348445085329622,9.06714591950709e-06,30.0
286.0943239170179,398.7873670782237,0.009029069452775255,0.07638888888888888,8.298400285451464,-0.005029069452775255,86.99241031181657,6.696949315576656e-05,0.07633973258087469,311.79495676640715,-0.015267946516174939,0.001839866238188377,9.252815095665688e-06,30.0
286.1866221682823,398.6965803329028,0.00911532314246019,0.08333333333333333,8.205557313715076,-0.005115323142460189,79.49532263746875,6.636571732797204e-05,0.07569364482202372,319.20125769543404,-0.015138728964404744,0.0018449361067896393,9.437444363421445e-06,30.0
286.27778150095054,398.60911733960603,0.009200416520553261,0.09027777777777778,8.11387320308711,-0.005200416520553261,67.58874429895343,6.577006368132053e-05,0.07505552949334623,331.0203730406526,-0.015011105898669247,0.0018500542863989946,9.621052874909707e-06,30.0
